,revenue,cost_without_depletion_and_amortization,operations_and_support_expense,selling_and_market_expense,research_and_development_expense,general_and_administrative_expense,depreciation_depletion_and_amortization,costs_and_expenses,operating_income_loss,interest_expense,nonoperating_income_expense,incomeloss_from_continuining_operations,income_tax_expense_benefit,income_loss_from_equity_method_investments,profit_loss,unnamed,net_income_loss,earnings_per_share_basic,earnings_per_share_diluted,weighted_average_number_of_shares_outstanding_basic,weight_average_number_of_diluted_shares_outstanding,net_income_loss_attributable_to_redeemable_noncontrolling_interest,sec_compound_sentiment,sec_positive_sentiment,sec_neutral sentiment,sec_negative_sentiment,stockmarket_compound_sentiment,stockmarket_positive_sentiment,stockmarket_neutral_sentiment,stockmarket_negative_sentiment,volume,close
2021-04-06,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,-0.1510999999999999,0.057,0.8476666666666667,0.0953333333333333,13574969.0,58.05
2021-04-07,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.829,0.149,0.851,0.0,12903579.0,56.89
2021-04-08,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,-0.4588,0.0,0.8,0.2,9486780.0,57.83
2021-04-09,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,-0.4588,0.0,0.8,0.2,10300418.0,57.68
2021-04-10 00:00:00,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,-0.4588,0.0,0.8,0.2,10300418.0,57.68
2021-04-11 00:00:00,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,-0.4588,0.0,0.8,0.2,10300418.0,57.68
2021-04-12,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,-0.4588,0.0,0.8,0.2,35043348.0,59.44
2021-04-13,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,-0.4588,0.0,0.8,0.2,19137149.0,60.64
2021-04-14,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,-0.03505,0.2145,0.7444999999999999,0.041,18863973.0,59.23
2021-04-15,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.3482499999999999,0.1895,0.738,0.0725,16092931.0,60.74
2021-04-16,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,-0.0365333333333333,0.1613333333333333,0.7663333333333333,0.0723333333333333,10977717.0,60.35
2021-04-17 00:00:00,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.7314499999999999,0.0725,0.8885000000000001,0.039,10977717.0,60.35
2021-04-18 00:00:00,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.0,0.0,1.0,0.0,10977717.0,60.35
2021-04-19,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.0,0.0,1.0,0.0,15675358.0,57.85
2021-04-20,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.3818,0.167,0.833,0.0,17911067.0,55.48
2021-04-21,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.1753,0.043,0.937,0.0205,11524576.0,55.77
2021-04-22,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.1753,0.043,0.937,0.0205,16980854.0,56.28
2021-04-23,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.9685,0.146,0.772,0.082,8789998.0,57.93
2021-04-24 00:00:00,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.81955,0.1415,0.852,0.007,8789998.0,57.93
2021-04-25 00:00:00,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.9559,0.228,0.772,0.0,8789998.0,57.93
2021-04-26,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.9559,0.228,0.772,0.0,8343967.0,57.61
2021-04-27,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,-0.8443,0.033,0.847,0.12,12874645.0,57.16
2021-04-28,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.0129,0.0135,0.9865,0.0,9251170.0,58.44
2021-04-29,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,-0.1074,0.0485,0.8885000000000001,0.063,43335552.0,54.93
2021-04-30,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,-0.6124,0.0,0.857,0.143,16702476.0,54.77
2021-05-01 00:00:00,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.9459,0.203,0.777,0.02,16702476.0,54.77
2021-05-02 00:00:00,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.9459,0.203,0.777,0.02,16702476.0,54.77
2021-05-03,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.69555,0.196,0.7585,0.0455,13890747.0,54.85
2021-05-04,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.69555,0.196,0.7585,0.0455,19255974.0,52.99
2021-05-05,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.67415,0.1445,0.8160000000000001,0.0395,43936004.0,51.18
2021-05-06,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.67415,0.1445,0.8160000000000001,0.0395,79244000.0,46.65
2021-05-07,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.9506,0.183,0.798,0.018,27923909.0,47.03
2021-05-08 00:00:00,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.7418,0.087,0.899,0.015,27923909.0,47.03
2021-05-09 00:00:00,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,-0.3071,0.041,0.906,0.054,27923909.0,47.03
2021-05-10,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,-0.4973,0.0,0.78,0.22,25305128.0,45.79
2021-05-11,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.3612,0.093,0.865,0.042,29039156.0,46.21
2021-05-12,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.47085,0.064,0.9115,0.0245,32044628.0,43.81
2021-05-13,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.47085,0.064,0.9115,0.0245,35887854.0,44.48
2021-05-14,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.9045,0.135,0.788,0.077,24402941.0,47.42
2021-05-15 00:00:00,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,-0.7421,0.12,0.688,0.193,24402941.0,47.42
2021-05-16 00:00:00,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.9472,0.159,0.76,0.081,24402941.0,47.42
2021-05-17,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.9472,0.159,0.76,0.081,17475275.0,47.51
2021-05-18,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.9472,0.159,0.76,0.081,28244446.0,49.17
2021-05-19,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,-0.3597,0.137,0.686,0.177,16517476.0,49.47
2021-05-20,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,-0.3597,0.137,0.686,0.177,18822300.0,49.33
2021-05-21,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.0,0.0,1.0,0.0,20013223.0,48.82
2021-05-22 00:00:00,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.0,0.0,1.0,0.0,20013223.0,48.82
2021-05-23 00:00:00,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.0,0.0,1.0,0.0,20013223.0,48.82
2021-05-24,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.0,0.0,1.0,0.0,16768424.0,50.03
2021-05-25,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.0,0.0,1.0,0.0,16930933.0,50.46
2021-05-26,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.9899,0.204,0.724,0.072,16392906.0,51.12
2021-05-27,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.9899,0.204,0.724,0.072,51344920.0,50.71
2021-05-28,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.87985,0.1725,0.8274999999999999,0.0,14227689.0,50.83
2021-05-29 00:00:00,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.1397999999999999,0.1385,0.7735,0.088,14227689.0,50.83
2021-05-30 00:00:00,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.1502,0.104,0.7364999999999999,0.1599999999999999,14227689.0,50.83
2021-05-31 00:00:00,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.1502,0.104,0.7364999999999999,0.1599999999999999,14227689.0,50.83
2021-06-01,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.1502,0.104,0.7364999999999999,0.1599999999999999,16583752.0,50.98
2021-06-02,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.3768666666666667,0.2132222222222222,0.7384444444444445,0.0483333333333333,13508905.0,50.79
2021-06-03,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.6988,0.177,0.691,0.132,14712859.0,48.7
2021-06-04,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.0,0.0,1.0,0.0,10409827.0,50.18
2021-06-05 00:00:00,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.8486,0.253,0.714,0.033,10409827.0,50.18
2021-06-06 00:00:00,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.8486,0.253,0.714,0.033,10409827.0,50.18
2021-06-07,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,-0.3313,0.085,0.83,0.085,16465225.0,50.76
2021-06-08,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.0,0.0,1.0,0.0,19672716.0,49.88
2021-06-09,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.0,0.0,1.0,0.0,12639611.0,49.14
2021-06-10,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.0,0.0,1.0,0.0,14917270.0,49.55
2021-06-11,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.811,0.104,0.847,0.049,12118114.0,50.01
2021-06-12 00:00:00,2903000000.0,1710000000.0,423000000.0,1103000000.0,515000000.0,464000000.0,212000000.0,4427000000.0,-1524000000.0,115000000.0,1710000000.0,71000000.0,185000000.0,-8000000.0,-122000000.0,-14000000.0,-108000000.0,-0.06,-0.06,1858525000.0,1858525000.0,-10000000.0,1.0,0.109,0.852,0.039,0.811,0.104,0.847,0.049,12118114.0,50.01
